	class_count	expression_avg	happy_avg	stu_count	tea_id	tags
12096	11	211.4545455	0.088365658	7	36466759	[]
12097	11	161	0.096562625	7	33650679	[]
12098	15	264.8666667	0.135621843	10	34798583	[]
12100	12	262.9166667	0.088011642	9	23708540	[]
12105	12	187.9166667	0.111521997	11	5425597	[]
12107	15	217.7333333	0.050694385	12	11015510	[]
12112	6	235.1666667	0.14933016	4	14902287	[]
12113	13	461.0769231	0.024648709	6	5464174	[]
12115	17	313.1764706	0.041343522	9	29276687	[]
12116	11	261.5454545	0.03839327	5	15139484	[]
12119	6	447.5	0.037901831	5	6189953	[]
12120	7	208.7142857	0.048435941	5	37484156	[]
12122	11	229	0.123500997	7	34579211	[]
12125	10	158.9	0.060587969	9	22679378	[]
12129	23	203.826087	0.066178927	14	32998075	[]
12130	28	266.3214286	0.061744051	16	22774545	[]
12131	12	278.8333333	0.059555405	9	29323665	[]
12135	9	214.8888889	0.12441245	7	25225490	[]
12136	7	255.7142857	0.122058747	4	34510326	[]
12137	8	379.625	0.045282611	4	36917056	[]
12138	6	286.3333333	0.152025616	4	35797746	[]
12142	6	245	0.099843402	4	29913672	[]
12145	21	337.0952381	0.053695262	10	29249422	[]
12146	10	210.8	0.019042272	4	6764773	['enhance_happyness']
12147	12	240.25	0.064727274	9	13227326	[]
12148	14	245.4285714	0.181025508	6	28476343	[]
12150	13	284.7692308	0.040470979	5	32433502	[]
12151	10	181.6	0.193820097	5	35074534	[]
12152	9	226.2222222	0.18703609	6	35657663	[]
12154	12	231.0833333	0.040867541	5	4788592	[]
12155	9	180.8888889	0.125621021	5	36309050	[]
12159	11	228.3636364	0.052176748	8	35863852	[]
12161	6	291.6666667	0.07238287	5	17933255	[]
12164	7	205.5714286	0.044971939	6	20186831	[]
12165	7	258.1428571	0.13432814	5	10946827	[]
12167	14	212.7857143	0.085398245	11	29774674	[]
12168	7	263.4285714	0.072060637	7	8147339	[]
12170	7	414.4285714	0.09446825	4	32406520	[]
12173	6	200.3333333	0.093990172	4	25564777	[]
12174	8	284.25	0.126040016	7	9960911	[]
12176	15	284.8666667	0.06659537	5	23849781	[]
12177	8	310	0.14648823	5	9896740	[]
12179	10	218.1	0.031316356	6	16740661	[]
12181	12	275.6666667	0.093819316	4	12510809	[]
12182	20	291.35	0.065059706	4	12265315	[]
12185	8	253.25	0.033760843	4	3625451	[]
12186	22	166.6818182	0.075567406	10	14711219	[]
12187	10	211	0.066553236	5	15140963	[]
12189	21	246.8095238	0.080383169	18	6747252	[]
12196	10	230.1	0.059630395	5	23433889	[]
12198	23	240.0869565	0.039269867	13	26990834	[]
12203	7	269.5714286	0.045536397	4	28605090	[]
12206	7	259.5714286	0.149861179	4	19518548	[]
12207	7	313.8571429	0.110646115	5	11987340	[]
12212	12	229.6666667	0.095964305	10	9934438	[]
12214	7	245.5714286	0.07370139	4	6279912	[]
12217	6	161.3333333	0.066853144	5	4508040	[]
12219	14	214.8571429	0.118955696	7	27752875	[]
12226	12	196.9166667	0.055477963	10	28797533	[]
12228	20	256.1	0.078680766	7	30376355	[]
12230	7	265.4285714	0.040888645	5	34647222	[]
12231	11	238.7272727	0.083616683	8	7143774	[]
12233	15	294.6	0.075690372	8	29345220	[]
12238	7	349.7142857	0.033880699	5	30675190	[]
12240	18	280.9444444	0.038531505	13	33743841	[]
12243	11	199.1818182	0.052124653	4	8359492	[]
12244	9	188	0.079295771	6	24930155	[]
12246	11	326.6363636	0.089359462	6	22216956	[]
12247	11	256.3636364	0.069195116	9	6420750	[]
12249	16	239.3125	0.086632911	9	32052492	[]
12252	7	294.2857143	0.047114957	6	20682265	[]
12254	7	190.5714286	0.046980806	5	17531820	[]
12258	7	138	0.075949797	5	30750686	[]
12259	9	259.2222222	0.038372467	4	8017330	[]
12263	15	200.8666667	0.082053554	8	30775446	[]
12270	14	236.7142857	0.077958524	9	29607228	[]
12271	16	349.9375	0.066133923	6	6799892	[]
12274	11	292.7272727	0.06372424	6	36138343	[]
12276	19	396.7368421	0.126936544	4	13415016	[]
12277	11	160.3636364	0.055755268	6	25563100	[]
12278	9	289.5555556	0.139659464	8	35143644	[]
12279	9	274.5555556	0.124083569	7	6342915	[]
12287	12	223.4166667	0.042773834	6	28560088	[]
12290	10	295.6	0.0978392	9	13266253	[]
12292	10	271.3	0.067312246	6	6051680	[]
12295	8	283.5	0.095149146	4	21624875	[]
12296	34	231.8823529	0.14376044	21	31561528	[]
12302	8	314	0.118159798	5	18405766	[]
12305	10	229.5	0.081202143	8	29927689	[]
12308	13	206.1538462	0.049617141	5	26110671	[]
12309	9	272.7777778	0.095823495	7	35509235	[]
12311	20	235.05	0.066751461	5	5306735	[]
12313	10	229.7	0.039417659	5	26515661	[]
12316	10	353.1	0.06328297	5	33948191	[]
12317	17	247.2941176	0.115438315	8	38067248	[]
12323	18	273.5	0.055785906	11	34967493	[]
12325	9	267.4444444	0.201568045	5	20442291	[]
12326	12	170.5	0.142393854	6	26413469	[]
12327	14	158.3571429	0.080612243	6	34114240	[]
12328	8	195.625	0.103695076	4	27386464	[]
12330	12	217.1666667	0.045487694	9	5978875	[]
12336	8	241	0.068745589	6	20527851	[]
12338	6	294.8333333	0.126336804	4	28756570	[]
12340	16	235.25	0.044144449	7	15038488	[]
12341	19	177.4210526	0.108555782	14	34956526	[]
12346	16	235.8125	0.11139102	10	21940070	[]
12347	12	192.25	0.056598273	4	36572431	[]
12348	12	256.6666667	0.058930028	7	33511391	[]
12350	22	256.1818182	0.062001897	11	15818278	[]
12351	26	346.6923077	0.065719746	6	32230615	[]
12352	10	411.3	0.060833015	5	30326896	[]
12353	6	200.8333333	0.107651632	5	35771189	[]
12356	13	234.4615385	0.067184067	7	2621291	[]
12360	13	250.6923077	0.047901748	11	29891327	[]
12371	22	248.2272727	0.084781124	9	30873529	[]
12372	10	269.8	0.02003097	4	26544762	[]
12373	9	153	0.043456699	4	7786683	[]
12376	18	217.8333333	0.08790242	14	36393070	[]
12377	11	257.1818182	0.143935931	7	22908972	[]
12378	6	209.6666667	0.058882438	4	12335040	[]
12379	9	271.8888889	0.060697615	4	2336920	[]
12380	12	200.25	0.166567952	6	37494077	[]
12381	11	272.8181818	0.140854624	4	34385530	[]
12382	17	222.2941176	0.070518921	9	2798122	[]
12383	9	235.5555556	0.083827471	4	2822785	[]
12384	16	303.1875	0.13899603	9	19473592	[]
12388	11	259.4545455	0.085835743	8	37036294	[]
12389	7	200	0.029772622	4	11825527	[]
12390	10	260.7	0.033458723	6	27323339	[]
12391	12	288.1666667	0.055487745	7	6054518	[]
12393	27	326.2592593	0.062886902	5	9717576	[]
12394	17	235.1176471	0.091648909	4	15000663	[]
12395	17	281.8823529	0.123470445	10	30004741	[]
12398	7	203.5714286	0.020490389	5	34897642	[]
12401	16	375	0.023925132	6	4772962	[]
12406	13	218.2307692	0.079211233	7	14564964	[]
12410	13	272.0769231	0.061854868	4	9089646	[]
12411	10	289.9	0.087455748	4	37572931	[]
12413	14	215.7857143	0.074802049	8	15891435	[]
12414	8	247.5	0.053135932	4	30485269	[]
12416	6	330.6666667	0.012724457	4	28554006	['enhance_happyness']
12418	12	214.8333333	0.092977554	8	37421529	[]
12421	11	319	0.080107473	6	28702651	[]
12422	18	343.3333333	0.066936818	10	25225895	[]
12425	15	257.6	0.061087935	4	2049509	[]
12426	10	147.7	0.237846794	7	21362477	[]
12430	14	226.7142857	0.132340244	13	3158511	[]
12431	9	162.3333333	0.037351964	5	14506529	[]
12434	6	202.3333333	0.034192827	5	7668523	[]
12435	10	294.7	0.053400937	8	17387859	[]
12438	18	307.8888889	0.05007877	7	27170652	[]
12441	7	202.4285714	0.100704209	5	32349493	[]
12442	19	240.7894737	0.08446308	6	34410848	[]
12444	8	231.875	0.057049479	4	27063807	[]
12445	10	247.2	0.051530203	7	34971042	[]
12447	37	195.6756757	0.120367903	13	30265071	[]
12449	15	227.6	0.116021664	4	8529334	[]
12450	8	379.375	0.070239561	4	16244016	[]
12452	16	228.4375	0.202263654	6	28893369	[]
12453	9	400	0.127582784	5	12458649	[]
12454	7	175.5714286	0.074475931	4	29975848	[]
12456	6	288.1666667	0.097578307	4	32479251	[]
12458	13	301.3076923	0.063241147	10	32114429	[]
12461	11	425.1818182	0.104896078	7	36513487	[]
12472	13	258.3076923	0.062141015	6	34330154	[]
12473	30	276.1666667	0.047611132	12	13768927	[]
12477	8	183.875	0.139545641	7	18117915	[]
12478	14	253.6428571	0.072987594	5	18171848	[]
12482	30	282.5666667	0.099699439	12	28479012	[]
12487	10	240.2	0.070142562	4	29212539	[]
12488	6	212.6666667	0.084901781	5	4508994	[]
12490	6	224	0.070315776	5	31354033	[]
12494	8	201.25	0.044259767	5	30003753	[]
12496	6	292.1666667	0.030307046	4	29275683	[]
12500	15	189.8666667	0.094045227	4	2755222	[]
12505	7	185.8571429	0.034589554	4	31564309	[]
12506	8	145	0.113744803	4	5617822	[]
12507	13	182.6153846	0.045630929	7	36397249	[]
12509	10	418.6	0.05447969	7	35863041	[]
12510	11	219.1818182	0.051040714	7	25995717	[]
12514	7	196.1428571	0.145428569	6	29747688	[]
12516	12	269	0.093378141	6	29900025	[]
12518	16	263.25	0.088453086	5	13824264	[]
12519	24	203.5	0.086692122	4	8409902	[]
12520	9	224.5555556	0.086382449	6	34330943	[]
12524	6	203.1666667	0.09068928	5	34783029	[]
12528	10	247.5	0.111016152	8	29782201	[]
12530	7	232.7142857	0.088364552	5	34501048	[]
12531	12	187.0833333	0.076419166	5	12235495	[]
12535	6	221.8333333	0.104869337	4	16851216	[]
12539	13	252.3846154	0.051411266	8	34391458	[]
12541	18	268.8333333	0.133865934	10	29722523	[]
12543	7	293.7142857	0.094127051	5	11336306	[]
12544	20	199.3	0.103398189	12	2549847	[]
12551	10	275.7	0.061731432	9	35232409	[]
12552	6	229.8333333	0.038031897	6	6590944	[]
12559	9	206	0.076241492	9	22295677	[]
12570	12	217.25	0.049521175	8	29855278	[]
12571	10	215.1	0.035502634	5	12888483	[]
12572	6	256.1666667	0.15601793	6	29875208	[]
12575	6	164.5	0.058836136	6	20737070	[]
12576	17	177.8235294	0.125040483	12	9309424	[]
12578	10	212.4	0.088706676	6	32044790	[]
12579	13	220.4615385	0.068270018	6	29950389	[]
12582	12	361.0833333	0.074902387	7	14819540	[]
12585	17	309.0588235	0.062268652	7	15375362	[]
12588	13	250.7692308	0.028053333	7	5882037	[]
12589	8	377.875	0.102885723	5	26668721	[]
12593	6	363.6666667	0.068718505	4	39468122	[]
12594	14	196.5	0.042617138	9	16088086	[]
12596	7	270.5714286	0.04876554	5	14681421	[]
12599	27	197.2962963	0.057640076	10	24980496	[]
12600	11	296.3636364	0.164836271	4	37803190	[]
12601	32	294.25	0.087928806	19	9275566	[]
12602	13	159.6923077	0.064380727	8	32507571	[]
12603	8	217	0.038519198	5	29897521	[]
12604	10	185.5	0.078016986	8	33308128	[]
12605	7	272	0.020198381	7	28559115	[]
12607	12	208.0833333	0.116292577	6	17637137	[]
12608	12	239.8333333	0.102550353	9	33704510	[]
12613	6	277.6666667	0.037938507	4	32429665	[]
12616	16	231	0.046776906	4	36035573	[]
12617	8	341.375	0.026990458	5	12050399	[]
12620	9	264.6666667	0.070543212	4	15205397	[]
12622	7	257.4285714	0.190600956	7	5023220	[]
12623	17	241.9411765	0.044063442	5	14367310	[]
12624	17	254.8823529	0.075365837	7	21820159	[]
12626	6	360.6666667	0.081471451	4	8044181	[]
12628	6	226.8333333	0.125023808	4	11650822	[]
12629	7	240.5714286	0.023446777	5	29525907	[]
12631	12	296.1666667	0.047514197	10	20983832	[]
12636	15	195.2666667	0.054195811	4	14886431	[]
12637	15	161.6666667	0.028420427	7	32573937	[]
12638	26	211.6538462	0.066379238	7	5841004	[]
12641	9	213.1111111	0.057650254	4	2467791	[]
12646	7	200.1428571	0.086639911	5	24204300	[]
12649	20	303.5	0.111255397	10	18795181	[]
12653	12	412	0.13164571	6	37454164	[]
12654	27	258.2592593	0.055702686	15	34416119	[]
12662	7	286	0.050648665	4	37456610	[]
12669	10	293.1	0.038413414	5	13662636	[]
12671	8	221.5	0.023500086	6	9922840	[]
12675	10	243.9	0.087017259	8	12246796	[]
12676	11	224.6363636	0.142986716	8	6592028	[]
12677	16	310.0625	0.056467251	5	9651103	[]
12678	6	209.8333333	0.10354005	5	3001234	[]
12681	22	353.5454545	0.12508144	11	3521246	[]
12683	8	215.125	0.05105119	6	33530978	[]
12688	11	204.2727273	0.070273567	9	24262403	[]
12690	11	253.7272727	0.070313355	10	33591036	[]
12691	13	182.0769231	0.157835552	6	32100061	[]
12693	6	207.8333333	0.044105577	4	7033137	[]
12695	19	307.9473684	0.043357762	4	10536189	[]
12699	9	227.2222222	0.159663413	7	4077110	[]
12700	12	329.8333333	0.145252956	11	9701737	[]
12704	14	236.1428571	0.07618901	4	36171077	[]
12710	9	250.7777778	0.10203298	7	31738001	[]
12711	15	296.6	0.104642164	9	24819725	[]
12712	6	251.5	0.191600246	4	16852399	[]
12714	11	236.5454545	0.086408404	7	30039951	[]
12716	13	224.2307692	0.067737934	8	5934393	[]
12717	10	281.3	0.039737719	9	22458721	[]
12725	11	383.0909091	0.062094362	4	7151621	[]
12729	28	271.6428571	0.092925004	14	25517650	[]
12731	18	327.3333333	0.052455647	5	11719825	[]
12735	6	317.8333333	0.044467192	4	36338926	[]
12738	13	220.5384615	0.138765829	4	31993733	[]
12740	11	224.2727273	0.105702146	6	31805009	[]
12741	9	298.1111111	0.061126238	7	33950438	[]
12742	14	188.5	0.076598441	5	11185900	[]
12743	11	241.0909091	0.091318887	8	23711100	[]
12748	20	281.45	0.065662495	6	10257523	[]
12758	38	202.4210526	0.111945551	14	29080667	[]
12759	15	263.6666667	0.083808328	12	35473923	[]
12760	10	155.3	0.030085194	4	10609110	[]
12762	16	286.1875	0.056545325	9	31008275	[]
12763	11	236.5454545	0.110580369	7	23261630	[]
12768	6	333.3333333	0.016297249	4	24293196	['enhance_happyness']
12777	8	274.875	0.048578169	7	2216518	[]
12778	8	253.25	0.167486334	4	20988450	[]
12779	6	231.5	0.100389756	6	35073084	[]
12780	25	272.64	0.107456677	7	30704614	[]
12781	6	214.8333333	0.176359322	6	35004853	[]
12783	6	234.6666667	0.058165858	4	34076934	[]
12785	8	159.75	0.079989713	5	29948103	[]
12787	19	211.3684211	0.047478952	7	35267012	[]
12789	9	289.7777778	0.072997958	5	3466050	[]
12790	14	221.7857143	0.125476672	10	6379617	[]
12791	17	209.1764706	0.094214651	6	26598659	[]
12792	13	299.0769231	0.04627382	5	3241037	[]
12794	29	189.2758621	0.05910045	11	4368822	[]
12795	7	302.8571429	0.072605031	4	16772361	[]
12796	17	217.1764706	0.092986237	9	5244451	[]
12798	16	177.375	0.069438847	7	7160176	[]
12800	8	212.875	0.048422486	7	17631360	[]
12802	6	222	0.080027833	5	37866305	[]
12806	8	198.75	0.078636822	5	6982230	[]
12808	10	269.9	0.10255533	6	27934333	[]
12811	17	211.1176471	0.155731256	5	8659777	[]
12815	6	284.8333333	0.116039123	6	9107234	[]
12818	10	472.5	0.131574136	4	2726782	[]
12820	6	159.5	0.166503796	5	4178900	[]
12821	15	219.1333333	0.060541453	6	16047676	[]
12822	11	192.0909091	0.050957081	8	13852687	[]
12824	7	117	0.120650741	7	11184985	['enhance_expression']
12825	9	202	0.081783182	7	36099138	[]
12830	7	225.2857143	0.070195779	7	33982983	[]
12832	10	371.9	0.117604889	6	28756323	[]
12835	14	318.2857143	0.025544863	6	14063743	[]
12838	12	337.5833333	0.074236648	7	5832522	[]
12840	9	174.7777778	0.077401887	8	11651082	[]
12843	8	263	0.072732641	7	32393675	[]
12844	8	365.625	0.081142925	4	10803413	[]
12846	28	228.9642857	0.08853883	21	28025560	[]
12847	14	333.5714286	0.098142418	8	34450424	[]
12848	11	319.3636364	0.02755267	5	34390339	[]
12849	9	155.1111111	0.07120633	4	28375343	[]
12851	16	217.6875	0.146306748	10	38217850	[]
12852	18	259.1111111	0.07620551	8	25716134	[]
12854	12	246.75	0.02235518	4	27044895	[]
12855	25	263	0.047624757	14	27884340	[]
12858	6	200.1666667	0.138396552	4	34536276	[]
12862	11	363.2727273	0.07237457	4	36337097	[]
12865	9	248.2222222	0.046153129	6	8672091	[]
12868	10	264.1	0.068414032	4	28244036	[]
12869	8	353.125	0.034831295	5	26514508	[]
12870	15	243.8666667	0.134723836	9	28301969	[]
12871	11	437.9090909	0.02778021	4	15252728	[]
12873	6	385.5	0.016015152	5	30195351	['enhance_happyness']
12874	16	309.4375	0.066619788	5	37168172	[]
12879	13	311.5384615	0.083516455	4	29126029	[]
12880	11	299.1818182	0.082463433	7	12234959	[]
12881	8	260.25	0.112519751	4	29931373	[]
12889	11	237.3636364	0.062853325	4	16831060	[]
12894	14	192.8571429	0.088856985	5	12775801	[]
12896	9	260.7777778	0.044856347	4	13962364	[]
12899	18	226.2777778	0.034642826	7	25039432	[]
12900	8	166.875	0.036761617	5	2542492	[]
12904	7	221.7142857	0.083942752	6	29319347	[]
12907	17	209.5294118	0.073716215	9	24929009	[]
12911	12	205.9166667	0.060995992	4	15332545	[]
12914	7	259.7142857	0.098151063	4	16410696	[]
12915	8	137.125	0.042548593	5	25080793	[]
12916	7	250.8571429	0.07229237	5	30706869	[]
12917	7	211.2857143	0.086500104	4	19444547	[]
12918	9	247.7777778	0.063164845	7	24924335	[]
12919	7	224.7142857	0.035135294	6	24377936	[]
12920	15	227.2666667	0.122188786	8	34997646	[]
12927	10	351.8	0.027288234	7	29607922	[]
12928	6	185.6666667	0.077157369	4	39215187	[]
12930	10	232.8	0.128242732	6	37015379	[]
12934	14	238.7857143	0.041727782	6	26515309	[]
12935	14	146.3571429	0.076955639	6	30701476	[]
12938	14	184.6428571	0.064472951	4	25263811	[]
12943	11	281.9090909	0.063082634	10	34511315	[]
12944	10	255	0.113349239	4	13052394	[]
12948	13	213.6923077	0.138126608	7	38215624	[]
12950	13	166.5384615	0.022301231	4	29078377	[]
12951	16	173.3125	0.057838448	8	24100532	[]
12952	11	190.9090909	0.104346157	9	15509088	[]
12955	26	200.0769231	0.07003865	12	31606151	[]
12956	32	264.9375	0.077264817	21	14447511	[]
12960	6	200.6666667	0.072777576	5	16031665	[]
12963	20	235.9	0.115199351	12	32392811	[]
12964	15	268.6666667	0.065119059	11	8888077	[]
12965	12	326.75	0.067629197	6	28758269	[]
12966	9	181.6666667	0.05684153	4	10298677	[]
12969	12	169.6666667	0.054380167	7	36910840	[]
12970	17	226.5882353	0.070821116	12	5482198	[]
12976	7	362.2857143	0.121332044	7	23738469	[]
12977	7	295.1428571	0.068835579	5	8544589	[]
12981	15	356.0666667	0.074385991	5	13248125	[]
12982	7	227.2857143	0.048811026	5	26105253	[]
12984	6	324.8333333	0.050024343	4	12479395	[]
12990	8	293.875	0.098570679	6	4368094	[]
12992	6	267.3333333	0.098330066	4	34079728	[]
12996	21	192.4285714	0.071988365	10	11765795	[]
12998	13	148.9230769	0.072822079	5	13369910	[]
12999	12	254.3333333	0.07877386	8	36847177	[]
13002	11	214.0909091	0.089766284	5	11333781	[]
13005	22	209	0.094180822	11	34206686	[]
13007	31	284.1935484	0.065023771	18	29608675	[]
13008	10	303.7	0.100909394	6	17806964	[]
13011	8	216.75	0.04638823	4	13455811	[]
13012	12	290.4166667	0.091073614	7	12702005	[]
13013	15	282.8666667	0.076875377	6	37949481	[]
13015	10	231.5	0.096903338	6	29774516	[]
13016	6	262.3333333	0.06555117	4	15353492	[]
13018	14	184.6428571	0.091908644	4	18614799	[]
13019	13	135.0769231	0.103391837	6	26845047	[]
13020	9	308.4444444	0.09106701	6	31676240	[]
13022	11	237.8181818	0.065612548	8	27658035	[]
13023	15	298.7333333	0.071712096	8	28566987	[]
13025	9	264	0.075988917	9	29242922	[]
13026	9	235.8888889	0.074299051	4	10395971	[]
13029	15	212.0666667	0.102031466	9	33359412	[]
13030	30	206.6666667	0.068728166	6	3941194	[]
13031	9	284.8888889	0.043861601	4	5657378	[]
13033	7	196	0.05765861	5	16397651	[]
13036	11	270.9090909	0.074971371	6	26562331	[]
13038	10	298.7	0.072669162	7	32334479	[]
13039	10	185.5	0.043025744	7	30432818	[]
13043	27	383.2592593	0.081341307	16	5265057	[]
13045	7	246.7142857	0.081132622	4	4805375	[]
13046	8	239.25	0.113629177	5	21771117	[]
13047	7	308.7142857	0.019192593	4	11095055	['enhance_happyness']
13051	10	306.9	0.086179487	4	7439836	[]
13052	9	131.4444444	0.015880739	6	26882380	['enhance_happyness']
13053	12	306.5	0.106808896	7	36098353	[]
13054	12	215.4166667	0.197090546	7	29936746	[]
13058	11	269.7272727	0.1007927	10	29690077	[]
13063	11	207.9090909	0.166127707	4	2338228	[]
13065	12	341.75	0.157619835	5	29126384	[]
13067	6	273.1666667	0.058246918	4	5761061	[]
13070	17	188.9411765	0.092570055	11	14446045	[]
13072	10	276.2	0.058154801	7	33409345	[]
13073	13	254.8461538	0.047520158	10	9645157	[]
13074	11	189.6363636	0.062546548	7	17076396	[]
13076	11	386.2727273	0.083316383	5	14113726	[]
13077	13	245.6923077	0.079477243	4	15687223	[]
13079	13	268.8461538	0.056707847	5	7021458	[]
13081	19	271.0526316	0.03627991	6	16276815	[]
13082	12	223.6666667	0.044737674	4	6164135	[]
13083	18	192.1666667	0.030323954	7	30790213	[]
13086	7	239.1428571	0.147625455	7	13901633	[]
13088	24	186.2083333	0.095721773	10	33411121	[]
13089	7	221.7142857	0.086993689	5	19603424	[]
13090	9	300	0.051213948	7	26936218	[]
13091	9	511.7777778	0.12270896	6	26782537	[]
13093	12	230.25	0.07632198	7	36412258	[]
13095	8	256.625	0.046964214	5	23380661	[]
13097	7	253.5714286	0.152146613	5	13431436	[]
13098	14	292.5714286	0.102784185	12	36306839	[]
13100	27	187.962963	0.08371797	14	8635133	[]
13101	21	230.047619	0.065265841	11	13752277	[]
13104	8	168.5	0.053982258	4	13090908	[]
13108	9	288.2222222	0.018089701	5	5264340	['enhance_happyness']
13109	9	188.7777778	0.073023309	4	13581667	[]
13113	19	294.4210526	0.07260984	5	30324780	[]
13115	10	291.2	0.081087538	8	32844139	[]
13117	6	450.1666667	0.085137872	5	15664216	[]
13118	16	284.875	0.058468949	5	8679507	[]
13119	13	241.0769231	0.077019869	7	29746669	[]
13121	6	173.5	0.065746956	4	36169130	[]
13122	15	264.9333333	0.04994411	6	34114427	[]
13123	8	220.75	0.072931645	4	3451688	[]
13128	17	260.6470588	0.093418558	5	5084967	[]
13129	17	370.4117647	0.137161319	7	8675183	[]
13131	33	242.5757576	0.088333732	26	29799593	[]
13132	16	223.875	0.077669911	7	8545314	[]
13133	9	264.3333333	0.153232446	6	29890355	[]
13138	15	244.4666667	0.119682231	14	24494130	[]
13139	10	289.4	0.1185639	4	27065712	[]
